num,x,y,targetX,targetY,errorX,errorY,tot_error,PID_x,PID_y
172,1.7,5.5,0,0,-1.7,-5.5,5.756735185849702,1.017676164912206,3.484017910068802
173,1.7,5.4,0,0,-1.7,-5.4,5.661271941887265,1.7395536023490554,2.1729684303224555
174,1.5,5.3,0,0,-1.5,-5.3,5.508175741568165,0.35774882694636956,2.182532317263813
175,1.5,5.1,0,0,-1.5,-5.1,5.316013544000805,1.6670182165627423,1.346279538123249
176,1.4,4.8,0,0,-1.4,-4.8,5.0,0.9724971801347918,0.8193019405832178
177,1.3,4.5,0,0,-1.3,-4.5,4.684015371452148,0.8224914752923294,0.46090361557050685
178,1.1,4.2,0,0,-1.1,-4.2,4.341658669218482,0.07813912322389482,0.4102045178699023
179,1.0,3.7,0,0,-1.0,-3.7,3.83275357934736,0.6897141941315169,-1.015053970197139
180,0.9,3.3,0,0,-0.9,-3.3,3.420526275297414,0.5489809734655378,-0.8434457884627781
181,0.7,2.9,0,0,-0.7,-2.9,2.9832867780352594,-0.21328707159534965,-1.0100248092031698
182,0.6,2.4,0,0,-0.6,-2.4,2.4738633753705965,0.362296753381527,-2.1218677976160083
183,0.5,1.9,0,0,-0.5,-1.9,1.96468827043885,0.29437998400316334,-2.4270426756921504
184,0.4,1.3,0,0,-0.4,-1.3,1.3601470508735443,0.20654647652003566,-3.3925694402663
185,0.2,0.9,0,0,-0.2,-0.9,0.9219544457292888,-0.6642552123344472,-2.577485884997744
186,0.1,0.4,0,0,-0.1,-0.4,0.4123105625617661,-0.03952005606349296,-3.6114958274677904
187,0.0,-0.2,0,0,0.0,0.2,0.2,0.549526332995956,-1.0811784571854401
188,-0.1,-0.6,0,0,0.1,0.6,0.6082762530298219,-0.16746703714272582,-3.436404065940269
189,-0.2,-1.1,0,0,0.2,1.1,1.118033988749895,-0.29466150834333166,-4.747688548412173
190,-0.3,-1.5,0,0,0.3,1.5,1.5297058540778354,-0.33711993108234817,-4.348952176146895
191,-0.4,-1.9,0,0,0.4,1.9,1.9416487838947598,-0.47081244481506657,-4.847622706801193
192,-0.5,-2.3,0,0,0.5,2.3,2.3537204591879637,-0.5162012639860819,-4.966714504870831
193,-0.6,-2.7,0,0,0.6,2.7,2.7658633371878665,-0.6138149739800771,-5.457148186316868
194,-0.6,-2.8,0,0,0.6,2.8,2.8635642126552705,0.03730708452245529,-3.627472361842198
195,-0.8,-3.2,0,0,0.8,3.2,3.298484500494129,-1.396916109018445,-5.91520647559871
196,-0.9,-3.3,0,0,0.9,3.3,3.420526275297414,-0.8181373561178336,-4.117767305942614
197,-0.9,-3.5,0,0,0.9,3.5,3.6138621999185303,-0.16481472603810737,-4.926946220246343
198,-0.9,-3.6,0,0,0.9,3.6,3.710795063055895,-0.1850447499528482,-4.461224316176409
199,-0.9,-3.7,0,0,0.9,3.7,3.8078865529319543,-0.20673136125977504,-4.60838775239897
200,-1.0,-3.8,0,0,1.0,3.8,3.9293765408777,-0.9260568211811242,-4.698870807546548
201,-1.1,-3.6,0,0,1.1,3.6,3.7643060449437424,-0.9657021342269203,-2.69975510733993
202,-1.0,-3.7,0,0,1.0,3.7,3.83275357934736,0.39064706108152886,-4.792117037248631
203,-1.0,-3.4,0,0,1.0,3.4,3.54400902933387,-0.33639775948132994,-1.9851899447224963
204,-1.0,-3.4,0,0,1.0,3.4,3.54400902933387,-0.31706432741056095,-3.9501663402756497
205,-0.9,-3.2,0,0,0.9,3.2,3.3241540277189325,0.4283944537940494,-2.499812293114386
206,-0.9,-3.0,0,0,0.9,3.0,3.132091952673165,-0.2633245427363298,-2.479295377185653
207,-0.8,-2.8,0,0,0.8,2.8,2.912043955712207,0.4026014346902916,-2.306263224682374
208,-0.8,-2.4,0,0,0.8,2.4,2.5298221281347035,-0.2437741292387277,-0.8226225731631429
209,-0.7,-2.2,0,0,0.7,2.2,2.3086792761230392,0.5277358875448603,-1.856431354009388
210,-0.6,-1.7,0,0,0.6,1.7,1.8027756377319946,0.5629212636010064,0.4409883356872695
211,-0.5,-1.5,0,0,0.5,1.5,1.5811388300841898,0.6296868157339335,-1.45061203216856
212,-0.4,-0.9,0,0,0.4,0.9,0.9848857801796105,0.6805804247576994,1.449574953856256
213,-0.2,-0.7,0,0,0.2,0.7,0.7280109889280517,1.5301154824596161,-0.864739988463008
214,-0.1,-0.2,0,0,0.1,0.2,0.223606797749979,0.856385097747608,1.3000259526671867
215,0.0,0.1,0,0,0.0,-0.1,0.1,0.40995490421557,-1.3197369046070198
216,0.1,0.5,0,0,-0.1,-0.5,0.5099019513592785,1.032368541966989,1.3423002767028636
217,0.2,1.0,0,0,-0.2,-1.0,1.019803902718557,1.098911662051032,2.2834478109417926
218,0.4,1.1,0,0,-0.4,-1.1,1.1704699910719625,1.9412205741910675,-0.09335749186680042
219,0.5,1.7,0,0,-0.5,-1.7,1.772004514666935,1.3568261563066546,3.672490053292115
220,0.6,1.8,0,0,-0.6,-1.8,1.8973665961010275,1.4460766524523296,0.45169775553876657
