num,x,y,targetX,targetY,errorX,errorY,tot_error,PID_x,PID_y
119,0.4,5.8,1.7525785749825828,7.8056902968846575,1.3525785749825827,2.0056902968846577,2.4191449664125506,1.9674051887174544,1.7824073526580655
120,0.1,6.2,1.5004095449087673,7.858058309761648,1.4004095449087672,1.658058309761648,2.1703235362593367,-0.20340911544520535,2.228774651185465
121,0.0,6.3,1.241438094754471,7.903107160424585,1.241438094754471,1.6031071604245852,2.027589976033662,2.0030293275822517,-0.8445827605751315
122,-0.2,6.8,0.9834054318630281,7.93933875678016,1.183405431863028,1.1393387567801598,1.6427237195780307,0.9860956629550847,3.6269754851301497
123,-0.4,6.8,0.7189689360535626,7.967635971149347,1.1189689360535626,1.1676359711493474,1.6172400072267323,1.0597045801306824,-1.5007121267311985
124,-0.5,7.2,0.45272862348655385,7.98718621814906,0.9527286234865538,0.7871862181490599,1.2358616314354949,2.1631195033466035,2.825666868446359
125,-0.7,7.4,0.18898743105748433,7.997769720278983,0.8889874310574843,0.5977697202789827,1.0712736770128344,1.1546859502839422,1.003205456188247
126,-0.9,7.5,-0.08049054625579787,7.999593686359214,0.8195094537442021,0.49959368635921386,0.9597862242323074,1.2250609249468214,0.0919368793463603
127,-1.1,7.6,-0.3411020442761907,7.992720386943605,0.7588979557238094,0.3927203869436058,0.8544913162361056,1.1795694213310575,0.26617512303086044
128,-1.3,7.5,-0.6057276067027626,7.97702747479922,0.6942723932972374,0.47702747479922003,0.8423594053656637,1.235324122871642,-1.7509163616846262
129,-1.4,7.8,-0.8782861241499249,7.951631717331826,0.521713875850075,0.151631717331826,0.5433024442752915,2.363494925321792,2.4881666966776335
130,-1.5,7.6,-1.1330542411409998,7.9193336695231995,0.36694575885900016,0.31933366952319986,0.48643928956834864,2.3629933677332526,-2.580763008565647
131,-1.8,7.8,-1.387458776006626,7.878748750359814,0.4125412239933741,0.07874875035981432,0.4199900322355087,0.22621031601078528,1.832850075228241
132,-2.0,7.6,-1.661571407066154,7.825518131699272,0.338428592933846,0.22551813169927204,0.4066845709395834,1.4570829211004006,-2.191970724211544
133,-2.2,7.5,-1.9022842260751545,7.770510627379769,0.2977157739248457,0.2705106273797693,0.40225698448761116,1.2031439526854124,-1.2897891527730445
134,-2.5,7.4,-2.15720001306178,7.703643526390264,0.3427999869382199,0.30364352639026393,0.45794237864993304,0.26723467427870107,-1.1571541255409894
135,-2.8,7.2,-2.4094000909681093,7.628517162136395,0.39059990903189057,0.42851716213639524,0.57982346208234,0.21014953707193706,-2.1685542594002594
136,-3.0,7.4,-2.6533546940596815,7.547136517661381,0.3466453059403185,0.14713651766138103,0.37657950416874114,1.182746674749687,2.2155711468300274
